Pearl Engens vei,Nordstrand
Peder Ankers vei,Nordre Aker
Peder Claussøns gate,St. Hanshaugen
Peder Grøns vei,Nordre Aker
Peder Holters vei,Nordstrand
Per Gynts vei,Nordre Aker
Per Krohgs vei,Alna
Per Kvibergs gate,Sagene
Pernilles vei,Vestre Aker
Persbråtan,Vestre Aker
Persgangen,Sentrum
Per Sivles gate,Frogner
Persveien,Bjerke
Peter Møllers vei,Grünerløkka
Peter Aas' vei,Østensjø
Pilestien,Alna
Pilestredet,Sentrum / Frogner / St. Hanshaugen
Pilestredet Park,St. Hanshaugen
Pilotveien,Vestre Aker
Pilveien,Nordre Aker
Pionerstien,Alna
Planetveien,Vestre Aker
Platous gate,Gamle Oslo
Platåveien,Nordre Aker
Plogveien,Østensjø
Pløens gate,St. Hanshaugen
Pontoppidans gate,Sagene
Poppelstien,Nordstrand
Porfyrveien,Vestre Aker
Postdamveien,Nordstrand
Pottemakerveien,Grorud
Presidentgata,Sagene
President Harbitz' gate,Frogner
Prestegata,Sentrum
Prestegårdsveien,Nordre Aker
Prestlia,Søndre Nordstrand
Prinsdalsbakken,Søndre Nordstrand
Prinsdalsfaret,Søndre Nordstrand
Prinsdalskleiva,Søndre Nordstrand
Prinsens gate,Sentrum
Prinsessealléen,Ullern
Priorveien,Ullern
Problemveien,Nordre Aker
Professor Birkelands vei,Alna
Professor Dahls gate,Frogner
Professor Lochmanns gate,Grünerløkka
Promenaden,Østensjø
Prost Hallings vei,Alna
Protonveien,Østensjø
P. T. Mallings vei,Frogner
Paal Bergs vei,Østensjø
Pål Sindings veg,Ullern
Rabakken,Nordre Aker
Rabbeveien,Bjerke
Radarveien,Nordstrand
Radioveien,Nordre Aker
Ragna Maries vei,Stovner
Ragna Nielsens vei,Bjerke
Ragnfrids vei,Alna
Ragnhild Schibbyes vei,Stovner
Ranunkelveien,Nordre Aker
Rappveien,Østensjø
Raschs vei,Nordstrand
Rasmusbakken,Grorud
Rasmus Engers vei,Grorud
Rasmus Winderens vei,Vestre Aker
Rathkes gate,Grünerløkka
Raukveien,Østensjø
Ravnkollbakken,Grorud
Ravnkroken,Søndre Nordstrand
Ravnåsveien,Søndre Nordstrand
Refstad allé,Bjerke
Refstadsvingen,Bjerke
Refstadveien,Bjerke
Regnbueveien,Alna
Reichweins gate,Frogner
Reidar Kobros vei,Vestre Aker
Reina,Nordstrand
Rektorhaugen,Nordre Aker
Repslagergangen,Sentrum
Revefaret,Nordre Aker
Revierstredet,Sentrum
Ribbunggata,Gamle Oslo
Ribstonveien,Bjerke
Riddervolds gate,Frogner
Rideveien,Frogner
Riflegata,Sagene
Riggergangen,Frogner
Rigmor Luihns vei,Grünerløkka
Rimveien,Alna
Ringeriksgata,Grünerløkka
Ringgata,Gamle Oslo
Ringnesveien,Stovner
Ringsgangen,Sentrum
Ringshusstubben,Nordstrand
Ringshusveien,Nordstrand
Risalléen,Vestre Aker
Risbakken,Vestre Aker
Risbekkveien,Vestre Aker
Risløkkalléen,Bjerke
Risløkkfaret,Bjerke
Risløkkveien,Bjerke
Ris skolevei,Vestre Aker
Risstubben,Vestre Aker
Risveien,Vestre Aker
Roald Amundsens gate,Sentrum
Robert Millars vei,Nordstrand
Robert Levins gate,Gamle Oslo
Rognerudveien,Østensjø
Rolf E. Stenersens allé,Nordre Aker
Rolf Hofmos gate,Gamle Oslo
Rolf Wickstrøms vei,Nordre Aker
Rommenstubben,Stovner
Rommibakken,Stovner
Rommiskogen,Grorud
Romsdalsgata,Grünerløkka
Romsåsveien,Grorud
Rosenbergveien,Grorud
Rosenborggata,Frogner
Rosendalsveien,Nordstrand
Rosenhoffgata,Grünerløkka
Rosenholmveien,Søndre Nordstrand
Rosenkrantz' gate,Sentrum
Rosenlundgata,Sagene
Roseveien,Bjerke
Rosings gate,St. Hanshaugen
Rosteds gate,Grünerløkka / St. Hanshaugen
Rostockergata,Gamle Oslo
Rostockgata,Gamle Oslo
Roveruds gate,Sagene
Rubina Ranas gate,Gamle Oslo
Rugdeberget,Søndre Nordstrand
Rugdestien,Vestre Aker
Rugdeveien,Vestre Aker
Rugveien,Østensjø
Rundhaugveien,Nordre Aker
Rundingen,Nordstrand
Rundmyrveien,Oslomarka
Rundtjernveien,Alna
Ruseløkkveien,Sentrum /Frogner
Rustadgrenda,Østensjø
Rustadsaga,Østensjø
Ruths vei,Stovner
Rutlialléen,Nordstrand
Ryenbergveien,Gamle Oslo / Nordstrand
Ryenstubben,Østensjø
Ryensvingen,Østensjø
Ryghs vei,Vestre Aker
Røahagan,Vestre Aker
Røahellinga,Vestre Aker
Røaknekken,Vestre Aker
Røa terrasse,Vestre Aker
Røatoppen,Vestre Aker
Røaveien,Vestre Aker
Rødbergveien,Bjerke
Rødbråtbakken,Nordre Aker
Rødfyllgata,Sentrum
Rødkleivfaret,Vestre Aker
Rødstuveien,Grünerløkka
Rødtvetkroken,Grorud
Rødtvetveien,Grorud
Røhrts vei,Nordstrand
Rønningveien,Nordre Aker
Røslyngveien,Vestre Aker
Rådhusgata,Sentrum
Rådyrlia,Søndre Nordstrand
Rådyrstien,Nordstrand
Rådyrveien,Bjerke
Sagadammen,Nordre Aker
Sagstukroken,Grorud
Sagstuveien,Grorud
Sagveien,Sagene
Sakariasveien,Oslomarka
Sam Eydes vei,Alna
Samfundsgata,Gamle Oslo
Samholdsstien,Gamle Oslo
Samvirkeveien,Nordstrand
Sanatoriebakken,Nordstrand
Sandakerveien,Sagene / Nordre Aker
Sandefjordgata,Sagene
Sandermosveien,Oslomarka
Sandstuveien,Nordstrand / Østensjø
Sandtakveien,Nordre Aker
Sandåsveien,Grorud
St. Edmunds vei,Ullern
St. Georgs vei,Ullern
St. Halvards gate,Gamle Oslo
St. Jørgens vei,Grünerløkka
St. Olavs gate,Sentrum / St. Hanshaugen
St. Sunnivas gate,Frogner
Sannergata,Grünerløkka
Sarabråtveien,Østensjø
Sarpsborggata,Sagene
Sars' gate,Grünerløkka
Saturnveien,Nordre Aker
Saxegaardsgata,Gamle Oslo
Schaftegata,Frogner
Schandorffs gate,St. Hanshaugen
Schives gate,Frogner
Schiøtts vei,Frogner
Schleppegrells gate,Grünerløkka
Schouterrassen,Grünerløkka
Schultz' gate,Frogner
Schwachs gate,St. Hanshaugen
Schweigaards gate,Gamle Oslo
Schwensens gate,St. Hanshaugen
Schübelers gate,Gamle Oslo
Schæffers gate,Grünerløkka
Schønings gate,Frogner
Sehesteds gate,Sentrum
Seilduksgata,Grünerløkka
Seilerstien,Nordstrand
Seljeveien,Grünerløkka
Selma Ellefsens vei,Bjerke
Selvbyggerveien,Bjerke
Sem Sælands vei,Nordre Aker
Seterbråtveien,Søndre Nordstrand
Seterhøybakken,Nordstrand
Seterhøyveien,Nordstrand
Seterliveien,Nordstrand
Seterveien,Nordstrand
Setervollveien,Oslomarka
Setra vei,Vestre Aker
Sexes gate,Gamle Oslo
S. H. Lundhs vei,Frogner
Sidsel Sidsærks vei,Grorud
Siebkes gate,Grünerløkka
Sigbjørn Obstfelders vei,Vestre Aker
Siggerudveien,Søndre Nordstrand
Signe Nesbakkens vei,Grünerløkka
Sigrid Undsets vei,Alna
Sigurd A. Danielsens vei,Nordstrand
Sigurd Astrups vei,Stovner
Sigurd Hoels vei,Gamle Oslo
Sigurd Iversens vei,Ullern
Sigurd Johannesens vei,Nordstrand
Sigurd Lies gate,Sagene
Sigurds gate,Gamle Oslo
Sigurd Syrs gate,Frogner
Sigurd Weisæths vei,Stovner
Sigyns gate,Frogner
Siksakveien,Nordstrand
Siloveien,Grünerløkka
Silurveien,Ullern
Simensbrekka,Gamle Oslo
Simensbråtveien,Nordstrand
Simon Darres vei,Alna
Singasteinveien,Nordstrand
Sinsenterrassen,Grünerløkka
Sinsenveien,Grünerløkka / Bjerke
Siriusveien,Nordre Aker
Sisikveien,Søndre Nordstrand
Sjampinjongstien,Bjerke
Sjøgangen,Frogner
Sjøgata,Frogner
Sjøgaten,Sentrum
Sjølystveien,Frogner / Ullern
Skabos vei,Ullern
Skansebakken,Nordstrand
Skansen terrasse,Alna
Skansestien,Alna
Skanseveien,Stovner
Skappels vei,Østensjø
Skaret,Vestre Aker
Skarpsnogata,Frogner
Skarskroken,Oslomarka
Skausnaret,Søndre Nordstrand
Skedsmogata,Gamle Oslo
Skibakkeveien,Nordre Aker
Skiensgata,Sagene
Skiferveien,Nordstrand
Skigardveien,Østensjø
Skillebekk,Frogner
Skinnerbakken,Nordstrand
Skippergata,Sentrum
Skjelderups gate,Grünerløkka
Skjellveien,Nordstrand
Skjerstadveien,Vestre Aker
Skjoldgaten,Sagene
Skjoldveien,Nordre Aker
Skjønnhaugveien,Nordstrand
Skogbakken,Nordstrand
Skogbrynet,Ullern
Skogfaret,Ullern
Skogholtveien,Nordstrand
Skogroveien,Nordstrand
Skogryggveien,Vestre Aker
Skogstien,Stovner
Skogvollveien,Bjerke
Skolebakken,Nordre Aker
Skolegaten,Sentrum
Skolestien,Vestre Aker
Skolestredet,Sentrum
Skoleveien,Nordstrand
Skovveien,Frogner
Skrabben,Østensjø
Skrenten,Nordstrand
Skråningen,St. Hanshaugen
Skullerudbakken,Østensjø
Skullerudskogen,Østensjø
Skullerudstubben,Østensjø
Skullerudveien,Østensjø
Skuronnveien,Østensjø
Skøyen allé,Østensjø
Skøyenbakken,Østensjø
Skøyenbrynet,Østensjø
Skøyenkneika,Østensjø
Skøyenkroken,Østensjø
Skøyenstubben,Ullern
Skøyensvingen,Ullern
Skøyen terrasse,Ullern
Skøyenveien,Ullern
Skøyenåsveien,Østensjø
Skådalsveien,Vestre Aker
Slalåmveien,Ullern
Sledemeien,Bjerke
Slemdalsveien,Frogner / Vestre Aker
Slemdalsvingen,Vestre Aker
Sletteløkka,Bjerke
Slettenveien,Nordstrand
Slimeveien,Søndre Nordstrand
Slireveien,Nordstrand
Sloreåsen,Søndre Nordstrand
Sluttstykket,Søndre Nordstrand
Slyngveien,Vestre Aker
Slåmotgangen,Grünerløkka
Slåtteveien,Stovner
Smalgangen,Gamle Oslo
Smalgangen,Gamle Oslo
Smalgangen,Sentrum
Smalvollveien,Alna
Smalåkeren,Søndre Nordstrand
Smedbergveien,Østensjø
Smedgangen,St. Hanshaugen
Smedgata,Gamle Oslo
Smedhaugen,Vestre Aker
Smed Kjeldsens vei,Nordstrand
Smedkroken,Sentrum
Smedstusvingen,Nordstrand
Smedveien,Søndre Nordstrand
Smeltedigelen,Gamle Oslo
Smestadhagan,Vestre Aker
Smestadveien,Vestre Aker
Smithebakken,Frogner
Smithsvingen,Ullern
Smiuvegen,Stovner
Smålensgata,Gamle Oslo
Snargangen,Vestre Aker
Snarveien,Nordre Aker
Snekkergangen,St. Hanshaugen
Snipemyrlia,Søndre Nordstrand
Snipemyrveien,Søndre Nordstrand
Snippen,Grünerløkka
Snipp-Møllers vei,Østensjø
Snorres gate,St. Hanshaugen
Snøggveien,Søndre Nordstrand
Soelvolds vei,Ullern
Sofienberggata,Grünerløkka
Sofies gate,St. Hanshaugen
Sognsvannsveien,Nordre Aker / Vestre Aker
Sognsveien,St. Hanshaugen / Nordre Aker
Solbakken allé,Stovner
Solbakkeveien,Østensjø
Solbergliveien,Østensjø
Solefallsveien,Grünerløkka
Soleglad,Alna
Solemskogveien,Oslomarka
Solfjellsbakken,Nordstrand
Solfjellshøgda,Nordstrand
Solhauggata,Grünerløkka
Solheimgata,Frogner
Solkroken,Alna
Sollerudveien,Ullern
Solligata,Frogner
Solligrenda,Nordre Aker
Solskinnskroken,Vestre Aker
Solskinnsveien,Vestre Aker
Solstugrenda,Alna
Solvangveien,Nordstrand
Solveien,Nordstrand
Solørgata,Gamle Oslo
Solåsveien,Østensjø
Sommerrogata,Frogner
Sondrevegen,Ullern
Sons gate,Gamle Oslo
Sophus Lies gate,Frogner
Sophus Aars' vei,Nordre Aker
Sorgenfribakken,St. Hanshaugen
Sorgenfrigata,Frogner
Spektrumveien,Alna
Spikerveien,Nordre Aker
Spiralen,Nordstrand
Spireaveien,Bjerke
Sponhoggbakken,Ullern
Sponhoggveien,Ullern
Sponstugrenda,Søndre Nordstrand
Sponstuveien,Søndre Nordstrand
Sportsstien,Stovner
Sportsveien,Ullern
Sporveisgata,Frogner / St. Hanshaugen
Spångbergveien,Nordre Aker
Stabburveien,Nordre Aker
Stabelkroken,Sentrum
Staffeldts gate,Frogner
Stalheimbakken,Nordstrand
Stallerudveien,Østensjø
Stamhusveien,Nordstrand
Standardveien,Bjerke
Stanseveien,Grorud
Starveien,Stovner
Stasjonsveien,Vestre Aker
Statsråd Mathiesens vei,Bjerke
Staudeveien,Nordre Aker
Stavangergata,Sagene
Steenstrups gate,Grünerløkka
Steinbakken,Bjerke
Steinborgveien,Østensjø
Steingardveien,Nordre Aker
Steingrims vei,Nordstrand
Steinhammerveien,Nordstrand
Steinliveien,Nordstrand
Steinspranget,Nordstrand
Stenbråtveien,Nordstrand / Søndre Nordstrand
Stenersgata,Sentrum
Stensberggata,St. Hanshaugen
Stensgata,St. Hanshaugen
Stensrudlia,Søndre Nordstrand
Stensrudsvingen,Søndre Nordstrand
Stensrudåsveien,Søndre Nordstrand
Stien,Nordstrand
Stiftamtsmann Kaas' vei‎,Nordre Aker
Stigenga,Stovner
Stigengbakken,Stovner
Stiklestadgata,Gamle Oslo
Stjerneblokkveien,Alna
Stjernemyrveien,Alna
Stjerneveien,Vestre Aker
Stockfleths gate,Sagene
Stockholmgata,Grünerløkka
Stolmakergata,Grünerløkka
Stordamsnaret,Østensjø
Stordamveien,Østensjø / Alna
Store Ringvei,
Storgata,Sentrum / St. Hanshaugen / Grünerløkka
Storkenebbveien,Nordre Aker
Stormyrveien,Alna
Storoveien,Nordre Aker
Stortingsgata,Sentrum
Storåssvingen,Nordstrand
Storåsveien,Nordstrand
Stovner senter,Stovner
Stovnerbakken,Stovner
Stovnerfaret,Stovner
Stovnerlia,Stovner
Stovnerveien,Stovner
Strandbakken,Sentrum
Stranden,Frogner
Strandgata,Sentrum
Strandgaten,Sentrum
Strandhaugen,Nordstrand
Strandpromenaden,Frogner
Strømsborgveien,Frogner
Strømsbråtaveien,Oslomarka
Strømstadgata,Grünerløkka
Strømsveien,Gamle Oslo / Bjerke / Alna
Stubben,Sentrum
Stubben,Vestre Aker
Stubberudveien,Alna
Stupinngata,Gamle Oslo
Sturlas vei,Vestre Aker
Stuttvegen,Nordstrand
Stølsvegen,Bjerke
Støperigata,Frogner
Støttumveien,Nordstrand
Stålfjæra,Grorud
Stålverkskroken,Gamle Oslo
Stålverksveien,Gamle Oslo
Stårputtveien,Oslomarka
Suhms gate,Frogner / St. Hanshaugen
Sukkerhusgata,Sentrum
Sukkertoppveien,Grünerløkka
Sundes gate,Sagene
Sundveien,Nordstrand
Sunnmørgata,Grünerløkka
Surstoffveien,Gamle Oslo
Svalbardveien,Vestre Aker
Svaleveien,Nordstrand
Svaneveien,Østensjø
Svartdalsveien,Østensjø
Svartorseterveien,Oslomarka
Svartrostveien,Vestre Aker
Sveavegen,Søndre Nordstrand
Sveiserveien,Østensjø
Sveiva,Stovner
Sven Bruns gate,Frogner
Sven Oftedals vei,Bjerke
Svensenga,Nordre Aker
Svenskerudveien,Østensjø
Svenskestien,Nordstrand
Svenstuveien,Vestre Aker
Sverdfegerbakken,Sentrum
Sverdrups gate,Grünerløkka
Sveriges gate,Gamle Oslo
Sverre Iversens vei,Grorud
Sverres gate,Gamle Oslo
Sverrestien,Vestre Aker
Svingen,Gamle Oslo
Svingen terrasse,Vestre Aker
Svinten,Nordstrand
Svoldergata,Frogner
Svovelstikka,Gamle Oslo
Symreveien,Nordstrand
Syrenveien,Nordre Aker
Søberggangen,Sentrum
Sølve Solfengs vei,Grorud
Sømveien,Nordre Aker
Søndre gate,Grünerløkka
Søndre Rød,Vestre Aker
Sørbråtveien,Oslomarka
Sørbyhaugen,Ullern
Søren Bulls vei,Alna
Sørengkaia,Gamle Oslo
Søren Jaabæks gate,Sagene
Sørhellinga,Oslomarka
Sørkedalsveien,Frogner / Ullern / Vestre Aker / Oslomarka
Sørlibakken,Nordstrand
Sørligata,Gamle Oslo
Sørlistien,Nordstrand
Sørliveien,Søndre Nordstrand
Sørsletta,Vestre Aker
Sørstien,Oslomarka
Sørsvingen,Oslomarka
Sørumgata,Gamle Oslo
Sørvangen,Ullern
Tallbergveien,Nordstrand
Tamburveien,Nordre Aker
Tangenveien,Oslomarka
Tangerudbakken,Stovner
Tangerudveien,Stovner
Tante Ulrikkes vei,Stovner
Teatergata,St. Hanshaugen
Teglverksgata,Grünerløkka
Teglverkskroken,Gamle Oslo
Teisenveien,Alna
Telavåggata,Grünerløkka
Telemarksvingen,Gamle Oslo
Telesvingen,Ullern
Telthusbakken,St. Hanshaugen
Tennisveien,Vestre Aker
Teppaveien,Grorud
Terminalveien,Alna
Terneveien,Grünerløkka
Terningbekk,Frogner
Terrasseveien,Østensjø
Tertitten,Nordstrand
Tevlingveien,Alna
Thaulows vei,Vestre Aker
Theodor Dahls vei,Vestre Aker
Theodor Løvstads vei,Frogner
Thereses gate,St. Hanshaugen
Th. Kittelsens vei,Ullern
Thomas Heftyes gate,Frogner
Thomas Ulvens vei,Søndre Nordstrand
Thomles gate,Frogner
Thorleif Haugs vei,Vestre Aker
Thorleifs allé,Nordre Aker
Thorn Dønhaugs vei,Søndre Nordstrand
Thor Olsens gate,St. Hanshaugen
Thorvald Erichsens vei,Ullern
Thorvald Meyers gate,Sagene / Grünerløkka
Thulstrups gate,St. Hanshaugen
Thunes vei,Ullern
Thurmanns gate,Sagene
Thygesons vei,Østensjø
Tidemands gate,Frogner
Tingstuveien,Ullern
Tiriltunga,Søndre Nordstrand
Tirilveien,Nordre Aker
Tittutgrenda,Alna
Tittutveien,Alna
Tiurveien,Nordre Aker
Tjernfaret,Grorud
Tjernlia,Søndre Nordstrand
Tjernveien,Grorud
Tjonerudbakken,Stovner
Tjonerudveien,Stovner
Tjuvholmen allé,Frogner
Toftdahls vei,Østensjø
Toftes gate,Grünerløkka
Tokerudberget,Stovner
Tokeruddalen,Stovner
Tokerudveien,Stovner
Tollbugata,Sentrum
Tomines vei,Stovner
Tomm Murstadbakken,Oslomarka
Tomtegangen,Sentrum
Tomtegata,Sentrum
Tomtekaia,Gamle Oslo / Sentrum
Tomtestredet,Sentrum
Tomteveien,Sentrum
Tonsenveien,Nordre Aker
Toppen,Nordstrand
Toppåsveien,Søndre Nordstrand
Torbjørns vei,Stovner
Tordenskiolds gate,Sentrum
Tore Hals Mejdells vei,Vestre Aker
Tore Hunds vei,Grünerløkka
Tores vei,Østensjø
Torggata,St. Hanshaugen / Grünerløkka
Torgny Segerstedts vei,Nordre Aker
Tor Jonssons veg,Østensjø
Torjusbakken,Ullern
Tormod Knutsons vei,Grorud
Tormods vei,Nordstrand
Torsborgveien,Nordstrand
Tors gate,Frogner
Torshovgata,Sagene
Torstølveien,Oslomarka
Torvbakkgata,Grünerløkka
Tostrups gate,Frogner
Tostrup terrasse,Frogner
Totengata,Gamle Oslo
Traktorveien,Østensjø
Traneveien,Grünerløkka
Trappa,Gamle Oslo
Trappene,Nordstrand
Trasoppterrassen,Østensjø
Trasoppveien,Østensjø
Traverveien,Bjerke
Trekanten,Grorud
Trelastgata,Gamle Oslo
Treschows gate,Sagene
Treskeveien,Østensjø
Trestegveien,Stovner
Trettebakken,Vestre Aker
Trikkestien,Nordstrand
Trimmen,Alna
Trimveien,Nordre Aker
Tripolis,Sentrum
Trolldalsveien,Østensjø / Alna
Trollfaret,Nordre Aker
Trollstien,Søndre Nordstrand
Trollsvingen,Nordre Aker
Trollvannsveien,Nordre Aker
Trollåsveien,Østensjø
Tromsøgata,Grünerløkka
Trondheimsveien,Grünerløkka / Sagene / Nordre Aker / Bjerke / Grorud / Stovner
Trostefaret,Vestre Aker
Trosterudstien,Vestre Aker
Trosterudveien,Vestre Aker
Trudvangveien,Frogner
Trygve Nilsens vei,Alna
Trygve Ryens vei,Østensjø
Trygve Strømbergs vei,Søndre Nordstrand
Tryms vei,Nordre Aker
Trysilgata,Gamle Oslo
Tryvannsveien,Oslomarka
Trøndergata,Sagene
Tråkka,Vestre Aker
Tuengen allé,Vestre Aker
Tuengveien,Vestre Aker
Tullins gate,Sentrum
Tunfaret,Vestre Aker
Tungebråtveien,Nordstrand
Tunis,Sentrum
Tunveien,Ullern
Turbinveien,Gamle Oslo
Turterfaret,Oslomarka
Tusentrippen,St. Hanshaugen
Tussefaret,Nordstrand
Tverrbakken,Sagene
Tverrvei 1,Nordre Aker
Tverrvei 2,Nordre Aker
Tverrvei 3,Nordre Aker
Tverrvei 4,Nordre Aker
Tvetenveien,Gamle Oslo / Alna / Østensjø
Tyribakken,Ullern
Tyrihansveien,Nordre Aker
Tyristubbveien,Østensjø
Tyskestrandveien,Ullern
Tyslevkroken,Nordstrand
Tyslevveien,Nordstrand
Tønsberggata,Sagene
Tørtbergveien,Søndre Nordstrand
Tøyenbekken,Gamle Oslo
Tøyengata,Gamle Oslo
Tårngata,Bjerke
Tårnveien,Vestre Aker
Tåsen allé,Nordre Aker
Tåsen terrasse,Nordre Aker
Tåsenveien,St. Hanshaugen / Nordre Aker
Uelands gate,St. Hanshaugen / Sagene
Ugleveien,Nordre Aker
Ulfstens gate,Frogner
Ullagerveien,Grünerløkka
Ullensakergata,Gamle Oslo
Ullern allé,Ullern
Ullernchauséen,Ullern
Ullernfaret,Ullern
Ullern Gårds vei,Ullern
Ullernkammen,Ullern
Ullernkollen,Ullern
Ullernveien,Ullern
Ullevålsalléen,Nordre Aker
Ullevålseterveien,Oslomarka
Ullevålsveien,St. Hanshaugen
Ullveien,Vestre Aker
Ulsholtstien,Alna
Ulsholtveien,Alna
Ulsrudfaret,Østensjø
Ulsrudkollen,Østensjø
Ulsrudveien,Østensjø
Ulvengfaret,Stovner
Ulvensplitten,Bjerke
Ulvenveien,Alna / Bjerke
Ulvestugata,Oslomarka
Underhaugsveien,Frogner
Ungers gate,St. Hanshaugen
Universitetsgata,Sentrum
Unnarennet,Østensjø
Uranienborg terrasse,Frogner
Uranienborgveien,Frogner
Urtegata,Gamle Oslo
Urtestien,Nordstrand
Ustvedts vei,Nordre Aker
Utfartsveien,Bjerke
Utmarkveien,Østensjø
Utsikten,Gamle Oslo / Nordstrand
Utsynsveien,Nordstrand
Vahls gate,Gamle Oslo
Valborgs vei,Østensjø
Valdresgata,Grünerløkka
Valhallveien,Gamle Oslo
Valkyriegata,Frogner
Vallefaret,Gamle Oslo
Vallegata,St. Hanshaugen
Valmueveien,Østensjø
Vangen,Nordstrand
Vardalsgata,Gamle Oslo
Vardeheimveien,Stovner
Vardeveien,Nordstrand
Vardøgata,Grünerløkka
Vargveien,Nordstrand
Vaskeribakken,Nordstrand
Vaskeribakken,St. Hanshaugen
Vassfaret,Vestre Aker
Vaterlands Storgade,Sentrum / St. Hanshaugen / Grünerløkka
Vedøgata,Frogner
Veita,Nordre Aker
Veitvetstubben,Bjerke
Veitvetsvingen,Bjerke
Veitvetveien,Bjerke
Veivokterstien,Alna
Vekslerveien,Grünerløkka
Veksthusfløtten,Bjerke
Vekterveien,Østensjø
Velhusveien,Østensjø
Vendomveien,Nordstrand
Vennerbakken,Oslomarka
Vennerliveien,Oslomarka
Vennersborgveien,Ullern
Venåsvegen,Alna
Verkseier Furulunds vei,Alna
Verksgata,Grünerløkka
Verkstedveien,Ullern
Veslefrikkveien,Nordre Aker
Veslekleiva,Vestre Aker
Veslekroken,Ullern
Vesleveien,Alna
Vestagløttveien,Nordstrand
Vestbrynet,Nordstrand
Vestbysvingen,Grorud
Vestbyveien,Grorud
Vestenghaugen,Ullern
Vestengsvingen,Nordstrand
Vestengveien,Nordstrand
Vesterstien,Alna
Vesteråsveien,Ullern
Vestfoldgata,Gamle Oslo
Vestgrensa,Nordre Aker
Vestheimgata,Frogner
Vestlia,Nordstrand
Vestlisvingen,Stovner
Vestliveien,Vestre Aker
Vestre Elvebakke,Grünerløkka
Vestre Haugen,Alna
Vestre Holmen vei,Vestre Aker
Vestveien,Ullern
Vetlandsfaret,Østensjø
Vetlandsveien,Østensjø
Vettaliveien,Vestre Aker
Via Nova,Nordstrand
Vibes gate,Frogner
Victoria terrasse,Sentrum
Vidars gate,St. Hanshaugen
Vidjeveien,Nordstrand
Vidsynveien,Grünerløkka
Viggo Hansteens vei,Vestre Aker
Vikengata,Gamle Oslo
Vikingveien,Nordstrand
Vilberggrenda,Østensjø
Vilbergveien,Østensjø
Villaveien,Vestre Aker
Vindernveien,Vestre Aker
Vingolfveien,Nordstrand
Vinkelgaten,Sentrum
Vinkelveien,Nordre Aker
Vinterveien,Søndre Nordstrand
Vitaminveien,Sagene
Vognmannsgata,Sentrum
Vogts gate,Sagene / Grünerløkka
Voksenhagen,Vestre Aker
Voksenkollveien,Vestre Aker
Voksenliveien,Vestre Aker
Vollaveien,Alna
Vollebekkveien,Bjerke
Volvat terrasse,Ullern
von der Lippes gate,St. Hanshaugen
von Øtkens vei,Nordstrand
Vossegata,Sagene
Vækerø terrasse,Ullern
Vækerøveien,Ullern
Vækerøåsen,Ullern
Væringkleiva,Gamle Oslo
Vøyensvingen,Sagene
Vågebyveien,Grünerløkka
Våghalsen,Sagene
Vålerenggata,Gamle Oslo
Vålveien,Nordre Aker
Våronnveien,Østensjø
Vårsvingen,Nordstrand
Vårveien,Nordstrand
Waldemar Thranes gate,St. Hanshaugen / Grünerløkka / Sagene
Waldemars hage,Grünerløkka
Wedels vei,Frogner
Welding Olsens vei,Østensjø
Welhavens gate,Frogner
Wergelandsveien,Sentrum / St. Hanshaugen
Wessels gate,St. Hanshaugen
Westye Egebergs gate,St. Hanshaugen
Wetlesens vei,Østensjø
Wildenveybakken,Vestre Aker
Wilhelm Færdens vei,St. Hanshaugen
Wilhelms gate,St. Hanshaugen
Wilhelm Stenersens vei,Alna
Wilses gate,St. Hanshaugen
Wilsters vei,Bjerke
Wismargata,Gamle Oslo
Wolffs gate,St. Hanshaugen
Wyllerveien,Oslomarka
Ymers vei,Nordre Aker
Youngs gate,St. Hanshaugen
Ytre Ringvei,Alna / Østensjø
Zetlitz' gate,St. Hanshaugen
Zinoberstubben,Oslomarka
Zinoberveien,Oslomarka
Ødegårdsveien,Søndre Nordstrand
Øgårdsveien,Nordstrand
Øivinds vei,Bjerke
Økernkroken,Bjerke
Økernliveien,Bjerke
Økern torgvei,Bjerke
Økernveien,Grünerløkka / Bjerke
Ørakerfaret,Ullern
Ørakerstien,Ullern
Ørakerveien,Ullern
Øraveien,Vestre Aker
Østbakken,Ullern
Østbyfaret,Østensjø
Østbyveien,Østensjø
Østdalsveien,Østensjø
Østensjø terrasse,Østensjø
Østensjøveien,Gamle Oslo / Alna / Østensjø
Østerdalsgata,Gamle Oslo
Østerlisvingen,Nordstrand
Østerli terrasse,Nordstrand
Østerliveien,Nordstrand
Østfoldgata,Gamle Oslo
Østgaards gate,Sagene
Østhellinga,Nordre Aker
Østhornveien,Nordre Aker
Østmarkveien,Østensjø
Østre Aker vei,Bjerke
Østre Elvebakke,Grünerløkka
Østreheimsveien,Bjerke
Østre Holmensvingen,Vestre Aker
Østre vei,Østensjø
Østvangveien,Bjerke
Østvollveien,Nordstrand
Øverliveien,Søndre Nordstrand
Øvrefoss,Grünerløkka
Øvre gate,Grünerløkka
Øvre Hammersborggate,St. Hanshaugen
Øvre Langås vei,Nordre Aker
Øvre Ljanskoll vei,Nordstrand
Øvre Lunden,Bjerke
Øvre Myrhaugen,Vestre Aker
Øvre Prinsdals vei,Søndre Nordstrand
Øvreseterveien,Oslomarka
Øvre Skjoldvei,Nordre Aker
Øvre Skogvei,Ullern
Øvre Slottsgate,Sentrum
Øvre Smestadvei,Vestre Aker
